record_index,pc1,pc2,dataset_source
3547,-4.877458,2.7083933,instagram_data
8976,21.238123,-1.0753292,instagram_data
33391,3.267118,6.330658,instagram_data2
23781,-5.872645,0.7440668,instagram_data2
12219,-12.298543,-3.8019578,instagram_data
7713,15.746534,6.7289476,instagram_data
7454,5.654075,-0.9714485,instagram_data
31799,-10.036652,-1.8661451,instagram_data2
19382,-5.358678,-8.767221,instagram_data
20721,7.7285013,2.3874192,instagram_data2
15780,-5.8661504,0.2507639,instagram_data
28438,-12.981968,-0.5356944,instagram_data2
22813,-8.68515,-1.2535279,instagram_data2
11308,-8.462615,-2.82624,instagram_data
17163,15.244596,-16.326433,instagram_data
2128,4.847924,7.728217,instagram_data
16335,-12.040672,2.4637384,instagram_data
326,2.079491,1.7463468,instagram_data
22344,-4.09685,3.3862638,instagram_data2
4487,8.391038,-12.493851,instagram_data
4931,0.69553035,-1.0364348,instagram_data
28649,-4.8071523,-6.1624117,instagram_data2
30751,9.719815,-15.751105,instagram_data2
1338,5.8581753,-0.8830471,instagram_data
27326,13.554949,-8.089193,instagram_data2
10465,7.802717,2.0507998,instagram_data
5064,-1.3429554,-12.572676,instagram_data
27713,6.254131,-11.254105,instagram_data2
22919,-8.787161,0.082049206,instagram_data2
32376,12.246609,-14.332758,instagram_data2
11288,-12.073069,-0.8766705,instagram_data
32383,5.874187,15.155545,instagram_data2
27419,-8.116573,4.1327014,instagram_data2
14446,9.6704,-4.905474,instagram_data
22396,-4.947737,6.9925466,instagram_data2
2483,2.6380544,2.6025429,instagram_data
2871,-0.9568955,1.2078735,instagram_data
27222,-10.114119,-1.8217164,instagram_data2
23349,-11.717831,-2.8524332,instagram_data2
10944,10.48251,3.6182861,instagram_data
5230,-4.917325,3.036177,instagram_data
19517,6.35493,-4.7597575,instagram_data
16854,-6.6728444,-0.20193996,instagram_data
27275,-3.1105874,-2.2049837,instagram_data2
16147,-6.546705,6.2211275,instagram_data
30265,3.8993576,3.635161,instagram_data2
6607,4.300575,8.72501,instagram_data
26405,-7.6928105,0.08463416,instagram_data2
31200,-10.35406,-0.07329919,instagram_data2
14047,15.197815,-4.425132,instagram_data
9015,-13.355638,-0.9233361,instagram_data
24709,-1.6235818,-2.9790418,instagram_data2
20833,-7.385306,0.61330074,instagram_data2
30221,20.141111,-5.362721,instagram_data2
34528,0.3460661,5.6269083,instagram_data2
10222,-10.48993,0.3845704,instagram_data
25739,1.0936648,-13.024393,instagram_data2
3664,9.69255,10.707816,instagram_data
33188,-15.503155,-4.75478,instagram_data2
20796,0.16147718,-3.7694223,instagram_data2
32048,-1.4227033,-0.022371868,instagram_data2
30665,3.5026038,-2.7820792,instagram_data2
29359,8.000506,-4.5127444,instagram_data2
27698,-8.6873455,1.5724295,instagram_data2
30031,-11.618072,-1.3308086,instagram_data2
29148,-1.0356007,5.8935547,instagram_data2
23278,-4.552308,-4.392607,instagram_data2
16173,5.6700583,3.533886,instagram_data
28814,-3.41942,-5.264579,instagram_data2
12021,-3.7690783,-2.025164,instagram_data
10820,-10.180481,0.041860107,instagram_data
8695,-4.9667625,-0.28115636,instagram_data
31333,0.6192545,2.7720997,instagram_data2
6819,8.618207,3.8547983,instagram_data
16327,-9.313485,-5.798906,instagram_data
25247,-3.945129,-2.073343,instagram_data2
18142,5.2504716,-4.1043453,instagram_data
6307,8.0249815,4.66058,instagram_data
27135,23.318754,-10.751939,instagram_data2
32263,4.7619643,-14.301065,instagram_data2
2803,-4.0049148,2.6952047,instagram_data
14893,2.9558797,8.400631,instagram_data
12606,-1.9843549,5.524079,instagram_data
24494,-0.8015739,-3.109432,instagram_data2
8686,-0.7173416,-10.915232,instagram_data
34619,-5.591856,3.610331,instagram_data2
24913,-5.8713164,-10.636045,instagram_data2
12641,1.4343588,8.992243,instagram_data
1920,15.182531,-0.48594514,instagram_data
13668,-3.4707077,6.296035,instagram_data
24274,-10.154209,1.9196136,instagram_data2
6195,6.7088723,-5.702912,instagram_data
21248,-14.250155,-6.2091236,instagram_data2
21276,4.9597826,2.6451125,instagram_data2
6803,-0.48245114,9.949294,instagram_data
34360,15.1522,-3.1750157,instagram_data2
23541,-6.0278597,-6.7482085,instagram_data2
12758,0.51924306,8.983158,instagram_data
1145,3.3648694,-9.279505,instagram_data
2247,-5.871752,-4.027029,instagram_data
835,-3.9770777,4.120962,instagram_data
26528,-12.449626,-0.0834729,instagram_data2
19225,0.29340902,6.909934,instagram_data
19962,-0.9878249,3.1314793,instagram_data
7166,-7.809415,2.164446,instagram_data
2204,11.176901,-1.9419575,instagram_data
14939,-3.6890585,-2.744774,instagram_data
26376,-3.637201,-2.571338,instagram_data2
909,-3.7560017,0.7127562,instagram_data
5466,-2.6671073,4.4623165,instagram_data
1209,2.5045722,0.6902848,instagram_data
15220,-3.627512,4.3382983,instagram_data
25947,11.837834,-15.193173,instagram_data2
5080,-8.981137,0.5327519,instagram_data
2417,6.7662835,-2.0373304,instagram_data
5984,-13.783366,-0.35484192,instagram_data
32833,-14.455912,-2.593527,instagram_data2
11985,-5.001121,-9.888602,instagram_data
14685,-0.9936761,-12.499756,instagram_data
23340,3.1632953,0.049685962,instagram_data2
22822,2.2462337,8.894466,instagram_data2
14595,12.240781,-11.259357,instagram_data
1759,1.0062745,3.6612194,instagram_data
21335,-11.792447,-2.7013116,instagram_data2
4484,11.599891,9.864176,instagram_data
14563,0.42876175,-0.38974947,instagram_data
28675,3.7770116,0.7477783,instagram_data2
3094,-13.373271,-3.58947,instagram_data
7950,-6.885458,0.87430984,instagram_data
23120,4.0744042,-3.5697231,instagram_data2
33937,12.859876,1.6463746,instagram_data2
30770,-6.410075,3.0676823,instagram_data2
3589,-1.3828241,-1.5287127,instagram_data
26761,2.6435134,7.914673,instagram_data2
21097,16.989367,-27.527573,instagram_data2
31986,-7.895188,-0.8637235,instagram_data2
29814,4.0958943,-0.067573585,instagram_data2
18813,-3.2407641,8.9684105,instagram_data
29586,13.243327,-3.4304175,instagram_data2
9564,-10.926392,-3.9058661,instagram_data
11574,15.882792,7.1155863,instagram_data
10174,-9.138911,1.1005849,instagram_data
13921,-5.5441318,-1.1048056,instagram_data
15037,-0.17272836,4.4053173,instagram_data
6637,-9.298074,-11.278081,instagram_data
5967,-4.993445,-12.620525,instagram_data
27017,2.434905,0.83804953,instagram_data2
5663,7.0281515,7.6574454,instagram_data
12278,-4.75106,-3.3449054,instagram_data
7736,5.1994743,5.262806,instagram_data
19984,-0.75085443,3.0727441,instagram_data
11488,-11.923182,-2.5825624,instagram_data
33431,-4.122915,4.7522683,instagram_data2
20479,-4.0949564,6.4791956,instagram_data
30407,3.6193783,5.6073747,instagram_data2
8292,-12.765018,-4.917221,instagram_data
2957,-12.129388,2.1108656,instagram_data
16369,5.970161,15.441897,instagram_data
5418,-8.435627,0.67102206,instagram_data
4631,7.5242667,-6.512076,instagram_data
25681,1.3317729,-3.547521,instagram_data2
5432,0.9431483,2.0748699,instagram_data
1207,4.054599,-1.2703319,instagram_data
13831,0.37435058,-9.519683,instagram_data
5751,-2.1992974,3.0808487,instagram_data
723,13.073262,-1.4254874,instagram_data
20767,-5.4963875,9.009054,instagram_data2
31332,5.5339046,13.420616,instagram_data2
33681,1.8479705,15.055866,instagram_data2
16097,16.625217,-5.664629,instagram_data
27197,-2.556948,4.096377,instagram_data2
2763,-5.8395333,-2.2835512,instagram_data
21699,-1.7270378,4.9674554,instagram_data2
33476,8.910189,4.9756007,instagram_data2
13654,-3.2270875,-4.086132,instagram_data
20200,-3.6572428,6.735797,instagram_data
2437,-3.6717699,-3.4710827,instagram_data
3130,7.000115,-6.944978,instagram_data
11427,-6.367303,-1.9263288,instagram_data
14230,-9.074753,0.2786816,instagram_data
7324,-4.4675627,0.7711396,instagram_data
26615,0.92372143,7.436876,instagram_data2
26569,-1.0820978,-7.4190784,instagram_data2
31261,8.610747,8.711313,instagram_data2
15904,11.454708,-18.567984,instagram_data
31137,5.653968,1.671264,instagram_data2
29476,16.983515,-0.71987844,instagram_data2
14967,-4.1285906,3.252266,instagram_data
14082,-2.3882492,4.086043,instagram_data
15239,-2.8938093,6.2770724,instagram_data
14683,-2.226572,-11.914346,instagram_data
7385,19.158049,-11.533913,instagram_data
10117,-6.090991,2.749357,instagram_data
5034,17.884485,-16.137268,instagram_data
15767,8.721151,-8.532293,instagram_data
27728,-3.104801,3.3222632,instagram_data2
3683,-1.4593946,11.972877,instagram_data
21200,-4.283755,1.399961,instagram_data2
16555,8.179957,14.996714,instagram_data
18393,9.31742,-3.2362087,instagram_data
4739,9.028768,-10.513597,instagram_data
1516,17.633944,-11.949465,instagram_data
18353,10.6960535,5.8839417,instagram_data
8958,-0.77017796,-5.7921705,instagram_data
7015,11.8239355,11.74223,instagram_data
29696,-11.232491,1.2868016,instagram_data2
14444,6.4860516,-9.046419,instagram_data
13169,10.527943,4.9046755,instagram_data
32824,-12.246093,-3.8033817,instagram_data2
17538,-7.783083,0.54118896,instagram_data
6351,10.387585,-6.1340322,instagram_data
12238,-0.42135128,-3.817415,instagram_data
34153,12.465089,14.830541,instagram_data2
11273,1.8582884,7.051553,instagram_data
17331,14.187144,10.027354,instagram_data
21605,4.248069,-9.829014,instagram_data2
5049,-7.2231536,-1.6675823,instagram_data
8971,-3.9636364,-0.8089076,instagram_data
33940,28.753954,0.055970762,instagram_data2
29342,-13.026854,2.3452,instagram_data2
34446,0.9107977,5.71816,instagram_data2
20517,7.2575755,-6.0332427,instagram_data2
12415,-10.151062,4.029667,instagram_data
11215,-0.71406645,-0.7473806,instagram_data
24376,3.8939257,-6.408952,instagram_data2
15919,3.433873,-1.4347131,instagram_data
1050,0.78603387,11.850983,instagram_data
16913,14.956346,14.798333,instagram_data
27502,-10.747955,-0.49392548,instagram_data2
4750,1.19056,13.806425,instagram_data
1020,-2.859777,-2.1936522,instagram_data
30052,-8.277402,-0.22124635,instagram_data2
34445,-0.64492786,9.822975,instagram_data2
2571,9.845138,-6.961648,instagram_data
12867,0.18507944,12.16259,instagram_data
12600,-8.644241,-2.321274,instagram_data
22024,-8.517188,0.40370888,instagram_data2
27430,-4.681246,3.984145,instagram_data2
4785,-12.579719,-1.3093226,instagram_data
9381,9.551328,-3.8340845,instagram_data
6048,-3.6667483,-9.267364,instagram_data
16006,-1.2547086,1.8584971,instagram_data
34923,9.733888,-2.8735437,instagram_data2
10079,-8.893281,2.3474138,instagram_data
16206,-3.1970603,0.99819994,instagram_data
13726,15.661235,-2.7857563,instagram_data
16455,-3.1771843,5.785431,instagram_data
1680,7.2722254,-4.578331,instagram_data
34638,-7.8537626,1.7564747,instagram_data2
31376,-1.9574745,-5.4100814,instagram_data2
14961,11.852938,4.175178,instagram_data
31843,-0.036297105,1.9522785,instagram_data2
4837,-8.060158,-0.08181385,instagram_data
19705,4.597011,-9.260921,instagram_data
25643,-5.8097324,-4.2303658,instagram_data2
34342,-0.20403984,-0.8272557,instagram_data2
13521,9.999998,-6.331837,instagram_data
3471,-9.42289,1.1589017,instagram_data
1436,2.338991,-9.815999,instagram_data
25038,-11.884444,1.0749173,instagram_data2
15812,-2.1051037,-1.434125,instagram_data
17443,-10.170203,-2.3503158,instagram_data
6340,-10.305638,-2.809094,instagram_data
28589,4.9816036,9.037934,instagram_data2
4428,0.16625585,2.0258179,instagram_data
7021,-10.118043,-1.2834374,instagram_data
27330,2.4400897,-1.296473,instagram_data2
1557,9.863629,-13.827456,instagram_data
19884,-0.18789603,5.7945375,instagram_data
25437,9.697014,4.9464126,instagram_data2
20273,8.068478,0.23432733,instagram_data
23037,19.973465,-15.420018,instagram_data2
8545,2.2239199,-5.680897,instagram_data
4229,10.579362,8.56207,instagram_data
23420,2.5811923,0.6066837,instagram_data2
709,2.0418837,9.487764,instagram_data
23701,-9.503407,0.9461031,instagram_data2
2873,0.90562236,13.937581,instagram_data
6459,-9.13805,-5.0287547,instagram_data
22316,-6.2733755,1.5529481,instagram_data2
21507,10.027897,-17.148508,instagram_data2
20094,-1.5682628,-1.1704179,instagram_data
34102,-0.5473686,0.7337339,instagram_data2
12622,-7.9746656,-0.83890295,instagram_data
17187,-2.358132,0.16891906,instagram_data
31706,7.6274366,4.8038297,instagram_data2
1195,0.96796256,1.1596662,instagram_data
737,-6.2128615,7.8536415,instagram_data
14029,11.372575,2.1308384,instagram_data
32343,-8.831019,3.5566623,instagram_data2
12099,0.091834426,-1.4908694,instagram_data
31662,0.89593333,2.7418554,instagram_data2
11698,-5.3714967,1.6892443,instagram_data
19258,2.5020423,8.084564,instagram_data
23021,-4.8639855,9.975552,instagram_data2
17149,-1.5718186,4.799349,instagram_data
32269,8.049834,-16.167336,instagram_data2
7332,-12.771708,-3.814773,instagram_data
34257,-3.3784904,7.1033483,instagram_data2
25528,2.5501966,-16.405684,instagram_data2
13947,17.655954,-13.003534,instagram_data
25570,-10.000649,1.681042,instagram_data2
12778,-5.3758225,-11.621651,instagram_data
18311,-9.934563,-1.8960218,instagram_data
13839,-7.0101194,-3.5829535,instagram_data
12881,-12.696158,-2.3244934,instagram_data
31965,16.939112,-12.624527,instagram_data2
21579,-2.403753,1.4182106,instagram_data2
22763,-3.11547,0.8774945,instagram_data2
291,9.069129,-3.7595508,instagram_data
11265,-12.687789,-0.80458134,instagram_data
31603,2.124739,-5.32723,instagram_data2
14998,-1.420068,2.5500908,instagram_data
23964,-14.779983,-2.9437435,instagram_data2
19636,7.373609,11.477078,instagram_data
20828,6.795015,3.8646069,instagram_data2
21264,15.410815,7.55249,instagram_data2
33492,-4.1154118,0.69243735,instagram_data2
33252,-0.87858945,1.7582073,instagram_data2
9093,2.8883648,-7.675189,instagram_data
18598,1.8903202,17.59077,instagram_data
6427,-9.059246,1.8367399,instagram_data
11120,-5.383621,-2.646806,instagram_data
30024,0.37930325,5.9864182,instagram_data2
18317,-2.8905096,-12.499972,instagram_data
188,5.0141835,8.340534,instagram_data
22475,10.733929,-1.3801808,instagram_data2
4966,-6.695816,3.5152242,instagram_data
30373,22.050495,-25.522131,instagram_data2
9863,7.713085,3.1786747,instagram_data
34614,11.929219,-5.522713,instagram_data2
8743,-0.2591958,-2.1126556,instagram_data
34001,7.8380275,11.87056,instagram_data2
16675,3.86244,3.9810648,instagram_data
14717,-0.11878528,5.0375175,instagram_data
17879,-4.5930877,-2.9984496,instagram_data
3164,-1.7824076,0.6769997,instagram_data
6844,-6.8203363,1.8437518,instagram_data
13781,-4.3048463,-10.00226,instagram_data
27517,4.4431114,10.232182,instagram_data2
9232,-9.571202,-2.2021017,instagram_data
30484,12.876395,-20.303392,instagram_data2
11693,5.357913,-0.6713972,instagram_data
6505,-1.6175057,8.338506,instagram_data
32825,-12.502484,-2.0623507,instagram_data2
9432,-4.7040124,-5.7998176,instagram_data
26253,5.68717,1.2014678,instagram_data2
25008,3.1428342,8.109694,instagram_data2
23922,-5.1714225,4.9512243,instagram_data2
26647,7.773934,-0.7925468,instagram_data2
29967,0.3690117,-4.8547783,instagram_data2
23931,-6.741871,-5.865635,instagram_data2
10649,-3.664175,1.138401,instagram_data
23875,2.4456923,-1.926164,instagram_data2
25235,1.0444801,-3.2377346,instagram_data2
12952,-10.300935,-0.6266306,instagram_data
21218,8.764278,10.55022,instagram_data2
22474,4.169534,-1.015696,instagram_data2
19976,-5.390091,-12.537857,instagram_data
8667,-8.307717,-4.2184544,instagram_data
20894,8.784558,0.85333115,instagram_data2
15159,-1.3947115,3.2346208,instagram_data
3129,-6.0703645,-2.2526605,instagram_data
25518,14.666062,0.025447642,instagram_data2
5115,9.891786,-9.220648,instagram_data
24591,6.7266083,3.2158358,instagram_data2
6179,3.267816,-1.0390176,instagram_data
22567,-10.3473625,-3.3920197,instagram_data2
14529,1.6033281,2.380615,instagram_data
5292,-5.2936316,-3.6286523,instagram_data
5980,-13.76067,-4.232803,instagram_data
28346,-9.424069,0.71571076,instagram_data2
6220,-9.423085,5.0799007,instagram_data
21346,9.80071,-6.2731457,instagram_data2
31245,-4.073391,6.9465346,instagram_data2
8923,-0.43983498,5.006076,instagram_data
8062,8.866539,11.258307,instagram_data
27357,0.025171451,9.153164,instagram_data2
10750,-6.9135933,-0.92033094,instagram_data
8992,0.65025604,6.1929555,instagram_data
8604,0.7420529,-5.060859,instagram_data
9595,-8.851929,1.9360665,instagram_data
23683,1.5923011,-11.10238,instagram_data2
10164,-2.8949056,-7.43226,instagram_data
20943,-11.341626,-0.5282239,instagram_data2
10879,2.975408,4.167105,instagram_data
9391,-9.858089,-2.7548308,instagram_data
3366,0.4246014,-0.29753965,instagram_data
33656,10.587633,0.54833156,instagram_data2
1250,5.8360324,-0.31871298,instagram_data
17471,7.681633,8.969511,instagram_data
30973,-8.767143,-1.1214181,instagram_data2
177,-6.246697,-5.7980123,instagram_data
34016,5.5983987,7.270527,instagram_data2
8004,-5.793341,-1.2440741,instagram_data
16622,1.3611798,8.482964,instagram_data
10385,-11.897513,2.4578443,instagram_data
33541,-13.392475,-2.23115,instagram_data2
2166,-9.906354,-7.680141,instagram_data
32276,3.3180096,9.190357,instagram_data2
11166,-11.233358,-2.8947809,instagram_data
5771,-2.0559464,-4.2789416,instagram_data
34596,-2.7966712,-0.24140476,instagram_data2
4327,-0.0032239256,0.9299477,instagram_data
11909,5.891556,0.40048647,instagram_data
16348,-3.8667965,1.4145182,instagram_data
1828,2.546688,-0.07821286,instagram_data
7515,-9.097291,-2.204927,instagram_data
13,-0.3012775,11.104663,instagram_data
15166,0.08319053,-0.8794855,instagram_data
28215,-11.409445,-1.5688916,instagram_data2
34568,3.2154768,-0.04165982,instagram_data2
4309,-6.0970945,-3.8750558,instagram_data
21803,-6.440702,-6.1894407,instagram_data2
12642,2.1011233,9.091206,instagram_data
15450,-12.678581,-3.0430036,instagram_data
24935,-5.838464,6.837158,instagram_data2
2413,-5.292537,-0.96015966,instagram_data
13457,0.37473854,8.502342,instagram_data
18259,-1.287067,1.1001124,instagram_data
31131,-6.0357704,6.0593405,instagram_data2
6591,2.8649242,0.5175759,instagram_data
8540,2.480465,14.37612,instagram_data
15678,49.329304,1.848977,instagram_data
12513,-2.6627903,8.281355,instagram_data
16879,5.863932,6.3793945,instagram_data
2774,-5.5907,0.3138693,instagram_data
20165,-5.136066,-5.1921515,instagram_data
19634,7.83641,-13.278755,instagram_data
30646,8.9986,3.8814733,instagram_data2
12027,-0.57628864,7.696979,instagram_data
1412,0.5558287,0.60569245,instagram_data
4227,14.158757,-11.70462,instagram_data
78,-10.013124,-2.2403476,instagram_data
32051,7.8508663,7.6672482,instagram_data2
7748,-4.2067456,7.051546,instagram_data
31627,-2.6816785,9.16902,instagram_data2
28894,0.098160766,-10.121016,instagram_data2
14056,7.1619887,-11.14558,instagram_data
23666,-13.729415,-5.3082314,instagram_data2
27325,-2.8598638,-8.908197,instagram_data2
8834,-9.420239,1.1422244,instagram_data
27640,-12.90601,-2.7356791,instagram_data2
17911,3.4505925,4.732436,instagram_data
6471,-6.1575346,-7.4360185,instagram_data
24421,-6.7159457,-0.88636124,instagram_data2
18092,0.6857667,-3.1503265,instagram_data
17530,5.2428293,0.87811714,instagram_data
4568,-2.0858912,1.5870881,instagram_data
12516,0.93340564,-5.8345704,instagram_data
20892,15.915769,8.9714365,instagram_data2
744,-14.315964,-3.3835983,instagram_data
17594,-11.830617,-4.336419,instagram_data
1796,7.62731,2.9839056,instagram_data
2130,-10.469341,4.9256105,instagram_data
14033,4.730398,15.918352,instagram_data
12260,-2.6439397,-14.189436,instagram_data
23763,-1.1196903,1.0218524,instagram_data2
31835,0.9462047,7.0231953,instagram_data2
5766,-7.073617,-1.5704731,instagram_data
19871,-3.0818,-4.6192036,instagram_data
4342,-8.427342,-3.1070004,instagram_data
20177,-4.3394427,5.0593014,instagram_data
1666,2.0973945,-7.259933,instagram_data
3813,16.541136,-21.497335,instagram_data
1672,6.9123816,-9.382607,instagram_data
34616,3.2448845,7.067621,instagram_data2
22386,-9.453151,2.907538,instagram_data2
33832,14.226273,-1.7184148,instagram_data2
1128,-8.747655,3.9084392,instagram_data
11417,-2.16869,0.28121716,instagram_data
27856,-4.18235,0.19364877,instagram_data2
7909,1.2019697,4.8235435,instagram_data
32807,-8.5325,-0.2514741,instagram_data2
16101,-0.1893117,-9.876298,instagram_data
17057,13.639082,-2.3019001,instagram_data
26216,3.5899255,-0.6482627,instagram_data2
22503,16.195997,-4.7166424,instagram_data2
33057,-6.26568,5.0740542,instagram_data2
30870,8.10877,-8.633331,instagram_data2
2728,-7.188105,5.870151,instagram_data
21660,-1.7271432,3.8126755,instagram_data2
18762,34.955975,-10.29311,instagram_data
3833,10.336528,-6.467241,instagram_data
1083,5.5625,2.0421228,instagram_data
5673,8.65919,-1.1253847,instagram_data
6287,2.7780967,-3.337373,instagram_data
2239,-13.630477,-1.5544351,instagram_data
28053,6.462468,-4.7207794,instagram_data2
3516,0.3402063,-1.8130245,instagram_data
2250,13.569561,-7.733993,instagram_data
29127,13.7190075,-2.0488732,instagram_data2
11723,-9.116802,-1.5767457,instagram_data
21428,3.0341194,-3.1640146,instagram_data2
20510,-1.7437121,2.5546763,instagram_data
23115,-5.583422,-6.2884235,instagram_data2
17156,-6.37162,2.1250815,instagram_data
4021,0.50783014,-2.1650593,instagram_data
26578,1.2661684,2.8191395,instagram_data2
3351,-10.247255,3.7887115,instagram_data
5998,-14.12929,-1.0203998,instagram_data
911,0.07139237,-6.831856,instagram_data
421,4.2262626,17.120594,instagram_data
13894,-10.591244,0.4623004,instagram_data
1650,6.8834295,-17.636082,instagram_data
2461,-11.364747,-4.7091827,instagram_data
30115,-2.882927,9.261009,instagram_data2
10930,-1.6447178,9.408937,instagram_data
4474,4.145309,15.70017,instagram_data
19364,27.570362,-0.25027424,instagram_data
9469,-6.6155043,1.0088457,instagram_data
776,-6.0315332,5.5982137,instagram_data
7417,-13.76451,-3.7831817,instagram_data
26036,-4.4189515,-2.002489,instagram_data2
15960,10.126755,7.7456894,instagram_data
34442,25.005117,8.66846,instagram_data2
28532,-0.18378235,-1.6245699,instagram_data2
31320,18.917057,0.71055335,instagram_data2
10902,-3.6383336,-9.3175955,instagram_data
27202,10.543144,17.348135,instagram_data2
13166,1.1297879,-8.166142,instagram_data
30319,-7.857578,-5.2919683,instagram_data2
33659,-2.2209857,-5.170694,instagram_data2
9238,-4.7892175,2.76003,instagram_data
13224,4.3749013,-2.3967183,instagram_data
28856,8.598084,12.915703,instagram_data2
20834,-4.5969253,0.004108436,instagram_data2
24287,10.758943,5.3241186,instagram_data2
29093,0.4788144,8.617165,instagram_data2
3571,12.141553,12.814406,instagram_data
26515,4.7903543,13.124219,instagram_data2
7771,-1.9665064,8.12138,instagram_data
18718,9.610437,-0.617232,instagram_data
21635,-1.1231816,-0.820824,instagram_data2
4402,-3.602886,-5.1668396,instagram_data
30725,17.66996,-13.47146,instagram_data2
1254,8.747769,0.091014214,instagram_data
11958,8.168477,-10.02208,instagram_data
907,-0.7831409,4.557627,instagram_data
33152,-2.5888913,4.3365445,instagram_data2
7392,-8.251894,4.1118317,instagram_data
25289,16.413807,3.3946621,instagram_data2
27867,-11.282981,1.6838399,instagram_data2
1794,4.0279827,-0.60067606,instagram_data
17889,-4.3545113,-2.460202,instagram_data
4934,6.494671,-7.0107336,instagram_data
14175,0.015839245,7.4341483,instagram_data
23519,2.316181,17.37477,instagram_data2
16483,-3.0945673,7.148968,instagram_data
14280,2.4291687,-16.152088,instagram_data
8737,-14.958282,0.15025906,instagram_data
10417,15.439128,-2.79256,instagram_data
3154,14.465219,6.3995404,instagram_data
18800,9.078141,8.800052,instagram_data
12895,-8.153975,2.761888,instagram_data
27158,-9.271833,4.4904,instagram_data2
12748,-9.180669,-5.5283837,instagram_data
15305,22.688793,-7.753588,instagram_data
17360,-0.043217357,2.6851013,instagram_data
25687,7.342741,13.660727,instagram_data2
32729,-9.375522,2.0516372,instagram_data2
26966,5.737576,-3.6188,instagram_data2
25591,6.9402647,-9.2298355,instagram_data2
24654,11.882094,-13.093563,instagram_data2
183,3.3754537,6.13621,instagram_data
26205,2.4876666,-0.5243118,instagram_data2
14889,-3.1051307,-2.5449212,instagram_data
13266,-10.413523,-3.4415927,instagram_data
13988,39.950012,-12.866441,instagram_data
27051,-6.605432,-1.4161936,instagram_data2
7230,-2.9831045,2.7897153,instagram_data
24303,3.2284079,-3.0129707,instagram_data2
9348,1.3252596,3.9946446,instagram_data
5687,-2.566773,-3.3057349,instagram_data
29973,10.952745,-5.585878,instagram_data2
15157,-13.4186535,-2.5731387,instagram_data
28802,7.354365,14.006269,instagram_data2
12078,4.495082,7.323943,instagram_data
32662,12.659281,8.108695,instagram_data2
30066,-15.253241,0.97826,instagram_data2
678,-5.1581025,4.3999944,instagram_data
9070,3.0133648,-0.90150064,instagram_data
4089,3.653967,-6.6170177,instagram_data
8529,5.6701317,-1.2645131,instagram_data
14985,-6.8893433,4.5276513,instagram_data
1592,1.6523868,-8.371849,instagram_data
12114,-1.8568097,-7.8517294,instagram_data
13898,-6.9082947,-9.339965,instagram_data
5713,0.7377256,6.2660275,instagram_data
6769,1.3794297,-5.3179984,instagram_data
30364,-8.71087,-6.66992,instagram_data2
18671,4.1031213,4.9437814,instagram_data
3839,5.889272,-8.551681,instagram_data
23880,-0.7073421,0.96605396,instagram_data2
4986,11.337037,-3.9815168,instagram_data
25934,-5.9301567,-2.2436783,instagram_data2
33528,-7.6392965,1.8955545,instagram_data2
3466,-4.2173553,-1.5133783,instagram_data
27571,7.3969326,2.572345,instagram_data2
4220,19.33292,26.547758,instagram_data
28880,26.454618,1.2032866,instagram_data2
21162,8.356638,0.80503595,instagram_data2
4370,22.046757,-5.3612447,instagram_data
24090,-9.603148,4.588295,instagram_data2
29373,8.409505,-6.9437656,instagram_data2
16993,-8.991415,4.7523284,instagram_data
32193,21.69626,0.9105053,instagram_data2
15257,0.158877,11.88513,instagram_data
31202,-11.391402,-1.2494723,instagram_data2
23141,-3.9753044,-13.757833,instagram_data2
24464,-11.166528,-2.2774618,instagram_data2
16906,1.3223763,3.126103,instagram_data
33353,-7.765997,1.9315592,instagram_data2
14652,-4.041629,5.299899,instagram_data
5144,13.099922,12.6677685,instagram_data
32590,-3.219787,-2.1683564,instagram_data2
1929,8.825745,7.34098,instagram_data
23631,-8.854616,6.3004603,instagram_data2
3963,-5.0096807,-3.7206328,instagram_data
17784,-5.7430573,-2.7049234,instagram_data
20598,-5.99025,4.38765,instagram_data2
5611,-1.1133299,-9.280557,instagram_data
333,13.480299,10.982804,instagram_data
30277,9.628717,11.255952,instagram_data2
23138,-10.676789,2.8657513,instagram_data2
31937,0.80138797,2.037266,instagram_data2
25010,-3.0219269,1.8409585,instagram_data2
12722,-2.141127,11.134286,instagram_data
28209,-2.3227026,7.1844163,instagram_data2
3147,1.3994656,8.181493,instagram_data
25762,-3.186993,-4.423854,instagram_data2
12498,20.277458,-26.258804,instagram_data
28110,1.9090763,-1.2716175,instagram_data2
32317,3.6822307,-4.911214,instagram_data2
21570,18.347511,3.797985,instagram_data2
20306,-7.2304535,4.2761745,instagram_data
16413,3.856554,7.4198117,instagram_data
34472,-1.2133164,3.8382058,instagram_data2
2006,6.246244,-7.125165,instagram_data
16786,-7.129001,3.2628093,instagram_data
5149,14.010011,9.023384,instagram_data
18267,6.9586477,4.3752866,instagram_data
18737,18.603298,-14.749712,instagram_data
19598,-6.3855886,7.481999,instagram_data
3913,-3.9767013,0.9046537,instagram_data
2385,-0.08385156,3.964776,instagram_data
14996,7.14234,12.052525,instagram_data
16719,2.431171,-0.25365192,instagram_data
26962,-3.873362,-5.733883,instagram_data2
11767,-7.93922,-0.28096697,instagram_data
33859,3.737709,5.8511515,instagram_data2
2082,2.060024,8.082413,instagram_data
26869,-3.222018,10.031969,instagram_data2
